OrderID,OrderDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,Discount,TotalSales,Cost,Profit,Year,Month,Day
O103868,2024-08-02,P0008,C01195,S001,2,22.28,0.05,42.33,22.28,20.05,2024,8,2
O109001,2024-08-02,P0059,C00838,S003,1,10.64,0.1,9.58,7.7,1.88,2024,8,2
O101215,2024-08-02,P0035,C00698,S003,3,21.89,0.0,65.67,36.75,28.92,2024,8,2
O100466,2024-08-02,P0035,C01198,S010,1,21.89,0.0,21.89,12.25,9.64,2024,8,2
O111313,2024-08-02,P0003,C01071,S004,4,44.76,0.0,179.04,132.56,46.48,2024,8,2
O103847,2024-08-02,P0079,C00445,S010,2,120.53,0.0,241.06,186.2,54.86,2024,8,2
O109097,2024-08-02,P0056,C00988,S002,1,20.73,0.1,18.66,16.75,1.91,2024,8,2
O107034,2024-08-03,P0080,C00876,S008,1,20.59,0.0,20.59,13.94,6.65,2024,8,3
O105034,2024-08-03,P0051,C00805,S011,1,32.14,0.0,32.14,16.02,16.12,2024,8,3
O106185,2024-08-03,P0039,C01059,S001,3,47.6,0.0,142.8,97.59,45.21,2024,8,3
O101317,2024-08-03,P0099,C00716,S005,1,5.01,0.05,4.76,2.77,1.99,2024,8,3
O102772,2024-08-03,P0043,C00614,S006,3,11.09,0.0,33.27,17.43,15.84,2024,8,3
O110420,2024-08-03,P0054,C00086,S010,1,42.97,0.2,34.38,29.12,5.26,2024,8,3
O109686,2024-08-03,P0010,C00821,S002,1,14.81,0.0,14.81,12.15,2.66,2024,8,3
O109203,2024-08-03,P0046,C00742,S004,5,69.45,0.1,312.53,212.9,99.63,2024,8,3
O103720,2024-08-03,P0056,C00991,S008,3,20.73,0.1,55.97,50.25,5.72,2024,8,3
O109877,2024-08-03,P0100,C00542,S012,1,142.46,0.0,142.46,91.14,51.32,2024,8,3
O103638,2024-08-03,P0084,C00657,S012,4,17.53,0.15,59.6,56.44,3.16,2024,8,3
O108507,2024-08-03,P0076,C00634,S004,3,301.81,0.0,905.43,743.67,161.76,2024,8,3
O107671,2024-08-03,P0002,C01058,S007,1,130.95,0.0,130.95,100.06,30.89,2024,8,3
O107879,2024-08-03,P0081,C00262,S012,4,143.09,0.0,572.36,440.0,132.36,2024,8,3
O103808,2024-08-03,P0079,C00460,S003,1,120.53,0.0,120.53,93.1,27.43,2024,8,3
O103196,2024-08-03,P0063,C00833,S005,4,112.94,0.1,406.58,362.76,43.82,2024,8,3
O103272,2024-08-03,P0074,C00113,S009,2,106.15,0.1,191.07,138.48,52.59,2024,8,3
O110630,2024-08-03,P0016,C01129,S008,2,547.4,0.1,985.32,794.82,190.5,2024,8,3
O103313,2024-08-04,P0069,C00287,S011,2,85.27,0.0,170.54,131.72,38.82,2024,8,4
O104243,2024-08-04,P0080,C00842,S011,1,20.59,0.0,20.59,13.94,6.65,2024,8,4
O100741,2024-08-04,P0084,C00559,S003,1,17.53,0.1,15.78,14.11,1.67,2024,8,4
O101884,2024-08-04,P0002,C00056,S012,1,130.95,0.0,130.95,100.06,30.89,2024,8,4
O106079,2024-08-04,P0023,C01088,S011,1,818.22,0.1,736.4,630.15,106.25,2024,8,4
O105371,2024-08-04,P0078,C00586,S003,1,18.31,0.05,17.39,12.84,4.55,2024,8,4
O107164,2024-08-04,P0038,C00063,S004,2,42.19,0.0,84.38,58.62,25.76,2024,8,4
O107340,2024-08-04,P0085,C00623,S010,1,34.17,0.0,34.17,27.5,6.67,2024,8,4
O100103,2024-08-04,P0066,C00514,S004,3,105.53,0.05,300.76,176.31,124.45,2024,8,4
O111647,2024-08-04,P0002,C00252,S008,1,130.95,0.0,130.95,100.06,30.89,2024,8,4
O106096,2024-08-04,P0058,C00722,S009,1,123.22,0.05,117.06,59.47,57.59,2024,8,4
O108545,2024-08-04,P0039,C00067,S005,1,47.6,0.05,45.22,32.53,12.69,2024,8,4
O104094,2024-08-04,P0060,C00201,S001,1,80.71,0.05,76.67,51.25,25.42,2024,8,4
O109146,2024-08-04,P0065,C00431,S006,3,776.21,0.1,2095.77,1156.62,939.15,2024,8,4
O109169,2024-08-04,P0091,C00722,S006,2,35.24,0.0,70.48,37.34,33.14,2024,8,4
O100746,2024-08-04,P0040,C00071,S003,1,25.25,0.05,23.99,16.53,7.46,2024,8,4
O110442,2024-08-04,P0039,C01000,S004,1,47.6,0.0,47.6,32.53,15.07,2024,8,4
O104370,2024-08-04,P0074,C01122,S003,1,106.15,0.0,106.15,69.24,36.91,2024,8,4
O102883,2024-08-04,P0044,C00392,S012,1,136.64,0.0,136.64,115.68,20.96,2024,8,4
O109615,2024-08-04,P0097,C00996,S008,1,8.15,0.05,7.74,5.49,2.25,2024,8,4
O105533,2024-08-04,P0072,C01147,S011,1,149.26,0.0,149.26,69.51,79.75,2024,8,4
O107785,2024-08-04,P0079,C01159,S010,1,120.53,0.05,114.5,93.1,21.4,2024,8,4
O102805,2024-08-05,P0081,C00830,S002,1,143.09,0.15,121.63,110.0,11.63,2024,8,5
O105437,2024-08-05,P0032,C00271,S005,2,62.15,0.2,99.44,90.58,8.86,2024,8,5
O105752,2024-08-05,P0008,C00626,S001,2,22.28,0.0,44.56,22.28,22.28,2024,8,5
O107612,2024-08-05,P0068,C00429,S009,2,100.31,0.0,200.62,162.76,37.86,2024,8,5
O100833,2024-08-05,P0087,C00983,S012,2,463.9,0.1,835.02,507.3,327.72,2024,8,5
O111773,2024-08-05,P0003,C00895,S005,3,44.76,0.0,134.28,99.42,34.86,2024,8,5
O109609,2024-08-05,P0074,C00444,S012,2,106.15,0.1,191.07,138.48,52.59,2024,8,5
O100860,2024-08-05,P0097,C00564,S012,1,8.15,0.05,7.74,5.49,2.25,2024,8,5
O105969,2024-08-05,P0070,C01147,S012,1,27.07,0.2,21.66,14.25,7.41,2024,8,5
O108361,2024-08-05,P0063,C01143,S002,5,112.94,0.0,564.7,453.45,111.25,2024,8,5
O100243,2024-08-05,P0068,C00748,S008,1,100.31,0.0,100.31,81.38,18.93,2024,8,5
O107747,2024-08-05,P0090,C00147,S006,1,575.16,0.0,575.16,375.73,199.43,2024,8,5
O111245,2024-08-05,P0055,C00747,S007,2,24.74,0.0,49.48,34.96,14.52,2024,8,5
O104401,2024-08-05,P0070,C00329,S008,1,27.07,0.1,24.36,14.25,10.11,2024,8,5
O108100,2024-08-05,P0084,C00519,S004,1,17.53,0.15,14.9,14.11,0.79,2024,8,5
O101985,2024-08-05,P0083,C00117,S005,1,85.03,0.05,80.78,44.79,35.99,2024,8,5
O101033,2024-08-05,P0082,C00495,S009,1,28.43,0.0,28.43,21.73,6.7,2024,8,5
O102604,2024-08-05,P0047,C00042,S004,2,125.46,0.1,225.83,119.8,106.03,2024,8,5
O106237,2024-08-05,P0042,C00435,S008,2,9.86,0.0,19.72,12.46,7.26,2024,8,5
O104119,2024-08-05,P0037,C01104,S011,1,61.48,0.0,61.48,48.1,13.38,2024,8,5
O110237,2024-08-05,P0019,C00021,S009,2,138.62,0.0,277.24,136.3,140.94,2024,8,5
O102700,2024-08-06,P0072,C00916,S008,1,149.26,0.1,134.33,69.51,64.82,2024,8,6
O107235,2024-08-06,P0032,C00750,S002,1,62.15,0.05,59.04,45.29,13.75,2024,8,6
O104570,2024-08-06,P0068,C01032,S008,1,100.31,0.0,100.31,81.38,18.93,2024,8,6
O111255,2024-08-06,P0080,C00449,S004,1,20.59,0.0,20.59,13.94,6.65,2024,8,6
O102372,2024-08-06,P0064,C00008,S004,2,12.06,0.0,24.12,10.96,13.16,2024,8,6
O107255,2024-08-06,P0078,C01003,S007,2,18.31,0.2,29.3,25.68,3.62,2024,8,6
O107132,2024-08-06,P0031,C00413,S002,2,104.43,0.0,208.86,128.36,80.5,2024,8,6
O100002,2024-08-06,P0018,C00385,S010,1,34.43,0.05,32.71,26.49,6.22,2024,8,6
O102841,2024-08-06,P0095,C00544,S011,1,118.84,0.0,118.84,78.17,40.67,2024,8,6
O106163,2024-08-06,P0046,C00657,S003,1,69.45,0.0,69.45,42.58,26.87,2024,8,6
O100762,2024-08-06,P0038,C00585,S005,1,42.19,0.05,40.08,29.31,10.77,2024,8,6
O108494,2024-08-06,P0029,C00639,S002,3,93.75,0.0,281.25,206.28,74.97,2024,8,6
O107573,2024-08-06,P0016,C00978,S001,1,547.4,0.0,547.4,397.41,149.99,2024,8,6
O100262,2024-08-06,P0084,C00851,S003,1,17.53,0.05,16.65,14.11,2.54,2024,8,6
O111637,2024-08-06,P0099,C01042,S001,1,5.01,0.1,4.51,2.77,1.74,2024,8,6
O106718,2024-08-07,P0030,C01115,S010,1,41.4,0.05,39.33,25.21,14.12,2024,8,7
O104475,2024-08-07,P0022,C00881,S011,4,42.03,0.0,168.12,120.56,47.56,2024,8,7
O105779,2024-08-07,P0017,C00672,S001,1,25.27,0.05,24.01,17.77,6.24,2024,8,7
O111644,2024-08-07,P0031,C00698,S009,1,104.43,0.0,104.43,64.18,40.25,2024,8,7
O108934,2024-08-07,P0090,C00561,S002,1,575.16,0.05,546.4,375.73,170.67,2024,8,7
O104105,2024-08-07,P0094,C00318,S005,2,21.21,0.0,42.42,24.34,18.08,2024,8,7
O102934,2024-08-07,P0016,C00769,S012,1,547.4,0.0,547.4,397.41,149.99,2024,8,7
O107460,2024-08-07,P0028,C00466,S001,1,453.33,0.0,453.33,253.96,199.37,2024,8,7
O107525,2024-08-07,P0054,C00786,S007,3,42.97,0.1,116.02,87.36,28.66,2024,8,7
O109236,2024-08-07,P0062,C01173,S007,2,39.06,0.0,78.12,35.7,42.42,2024,8,7
O110108,2024-08-07,P0024,C00588,S004,1,722.65,0.1,650.38,423.58,226.8,2024,8,7
O105962,2024-08-07,P0054,C00061,S008,1,42.97,0.05,40.82,29.12,11.7,2024,8,7
O107496,2024-08-07,P0028,C01105,S006,1,453.33,0.0,453.33,253.96,199.37,2024,8,7
O104387,2024-08-07,P0076,C00005,S002,1,301.81,0.1,271.63,247.89,23.74,2024,8,7
O104725,2024-08-07,P0014,C00561,S009,2,13.14,0.1,23.65,12.26,11.39,2024,8,7
O105902,2024-08-07,P0099,C01093,S003,1,5.01,0.0,5.01,2.77,2.24,2024,8,7
O109217,2024-08-07,P0069,C00970,S012,1,85.27,0.05,81.01,65.86,15.15,2024,8,7
O106311,2024-08-07,P0095,C01196,S008,3,118.84,0.0,356.52,234.51,122.01,2024,8,7
O109754,2024-08-08,P0020,C00896,S009,1,30.45,0.0,30.45,20.59,9.86,2024,8,8
O101433,2024-08-08,P0008,C00842,S002,1,22.28,0.0,22.28,11.14,11.14,2024,8,8
O109946,2024-08-08,P0015,C00271,S009,1,36.03,0.05,34.23,18.61,15.62,2024,8,8
O103083,2024-08-08,P0040,C00580,S007,2,25.25,0.0,50.5,33.06,17.44,2024,8,8
O101854,2024-08-08,P0094,C00924,S001,1,21.21,0.0,21.21,12.17,9.04,2024,8,8
O111350,2024-08-08,P0050,C00838,S001,10,9.87,0.1,88.83,47.4,41.43,2024,8,8
O109325,2024-08-08,P0078,C01136,S006,4,18.31,0.0,73.24,51.36,21.88,2024,8,8
O100617,2024-08-08,P0059,C00021,S006,1,10.64,0.2,8.51,7.7,0.81,2024,8,8
O102276,2024-08-08,P0094,C00037,S011,1,21.21,0.0,21.21,12.17,9.04,2024,8,8
O100307,2024-08-08,P0057,C01157,S003,2,157.4,0.1,283.32,263.22,20.1,2024,8,8
O103132,2024-08-08,P0075,C01003,S008,1,10.1,0.0,10.1,7.49,2.61,2024,8,8
O107873,2024-08-08,P0005,C00344,S005,1,15.5,0.0,15.5,12.07,3.43,2024,8,8
O110881,2024-08-08,P0058,C00907,S005,2,123.22,0.0,246.44,118.94,127.5,2024,8,8
O107682,2024-08-08,P0055,C00753,S007,1,24.74,0.0,24.74,17.48,7.26,2024,8,8
O105294,2024-08-08,P0085,C00111,S006,1,34.17,0.05,32.46,27.5,4.96,2024,8,8
O110559,2024-08-08,P0066,C00651,S012,4,105.53,0.0,422.12,235.08,187.04,2024,8,8
O107985,2024-08-08,P0087,C01106,S005,1,463.9,0.0,463.9,253.65,210.25,2024,8,8
O105860,2024-08-08,P0099,C00126,S006,1,5.01,0.15,4.26,2.77,1.49,2024,8,8
O106770,2024-08-08,P0052,C00278,S008,1,97.55,0.0,97.55,61.47,36.08,2024,8,8
O101687,2024-08-08,P0013,C00349,S012,1,45.23,0.0,45.23,24.82,20.41,2024,8,8
O111153,2024-08-08,P0016,C00550,S012,1,547.4,0.0,547.4,397.41,149.99,2024,8,8
O102638,2024-08-08,P0033,C01084,S008,2,47.81,0.0,95.62,62.42,33.2,2024,8,8
O111810,2024-08-09,P0010,C00190,S005,2,14.81,0.15,25.18,24.3,0.88,2024,8,9
O111564,2024-08-09,P0076,C00653,S008,2,301.81,0.0,603.62,495.78,107.84,2024,8,9
O104369,2024-08-09,P0032,C00969,S007,1,62.15,0.0,62.15,45.29,16.86,2024,8,9
O111225,2024-08-09,P0058,C00604,S003,2,123.22,0.0,246.44,118.94,127.5,2024,8,9
O111332,2024-08-09,P0010,C00015,S008,4,14.81,0.0,59.24,48.6,10.64,2024,8,9
O101284,2024-08-09,P0091,C00662,S009,1,35.24,0.15,29.95,18.67,11.28,2024,8,9
O106422,2024-08-09,P0039,C00311,S002,1,47.6,0.0,47.6,32.53,15.07,2024,8,9
O101673,2024-08-09,P0100,C01082,S007,2,142.46,0.0,284.92,182.28,102.64,2024,8,9
O101674,2024-08-09,P0069,C00148,S009,3,85.27,0.0,255.81,197.58,58.23,2024,8,9
O104888,2024-08-09,P0068,C00302,S008,2,100.31,0.05,190.59,162.76,27.83,2024,8,9
O111220,2024-08-09,P0093,C00217,S001,4,13.08,0.0,52.32,36.64,15.68,2024,8,9
O111586,2024-08-09,P0008,C01112,S009,1,22.28,0.1,20.05,11.14,8.91,2024,8,9
O108234,2024-08-09,P0015,C01077,S004,1,36.03,0.0,36.03,18.61,17.42,2024,8,9
O109386,2024-08-09,P0091,C01054,S008,1,35.24,0.15,29.95,18.67,11.28,2024,8,9
O101501,2024-08-09,P0051,C00731,S011,1,32.14,0.0,32.14,16.02,16.12,2024,8,9
O100404,2024-08-09,P0029,C01092,S003,4,93.75,0.0,375.0,275.04,99.96,2024,8,9
O104067,2024-08-10,P0032,C00165,S007,2,62.15,0.1,111.87,90.58,21.29,2024,8,10
O107025,2024-08-10,P0034,C00598,S004,1,84.19,0.05,79.98,69.04,10.94,2024,8,10
O107939,2024-08-10,P0038,C00462,S007,2,42.19,0.0,84.38,58.62,25.76,2024,8,10
O106415,2024-08-10,P0016,C00787,S002,2,547.4,0.0,1094.8,794.82,299.98,2024,8,10
O101551,2024-08-10,P0027,C00776,S007,2,55.97,0.0,111.94,59.14,52.8,2024,8,10
O107358,2024-08-10,P0036,C00421,S012,2,15.34,0.0,30.68,16.58,14.1,2024,8,10
O111502,2024-08-10,P0040,C01071,S003,1,25.25,0.1,22.72,16.53,6.19,2024,8,10
O103330,2024-08-10,P0099,C01018,S002,4,5.01,0.05,19.04,11.08,7.96,2024,8,10
O108687,2024-08-10,P0096,C00399,S005,1,63.84,0.0,63.84,35.05,28.79,2024,8,10
O107289,2024-08-10,P0095,C00940,S001,1,118.84,0.0,118.84,78.17,40.67,2024,8,10
O100750,2024-08-10,P0010,C00941,S007,5,14.81,0.15,62.94,60.75,2.19,2024,8,10
O111210,2024-08-10,P0018,C00304,S012,3,34.43,0.1,92.96,79.47,13.49,2024,8,10
O105789,2024-08-10,P0086,C00002,S012,1,310.61,0.1,279.55,159.69,119.86,2024,8,10
O109073,2024-08-10,P0100,C01035,S003,1,142.46,0.0,142.46,91.14,51.32,2024,8,10
O109433,2024-08-10,P0072,C00378,S001,1,149.26,0.0,149.26,69.51,79.75,2024,8,10
O106487,2024-08-10,P0054,C00105,S006,1,42.97,0.15,36.52,29.12,7.4,2024,8,10
O111736,2024-08-11,P0011,C00674,S012,1,713.82,0.0,713.82,451.83,261.99,2024,8,11
O110314,2024-08-11,P0054,C01059,S007,5,42.97,0.0,214.85,145.6,69.25,2024,8,11
O105655,2024-08-11,P0027,C00602,S001,2,55.97,0.05,106.34,59.14,47.2,2024,8,11
O106474,2024-08-11,P0080,C00027,S007,3,20.59,0.15,52.5,41.82,10.68,2024,8,11
O107794,2024-08-11,P0095,C00534,S012,4,118.84,0.0,475.36,312.68,162.68,2024,8,11
O100815,2024-08-11,P0071,C01174,S003,2,9.68,0.0,19.36,14.76,4.6,2024,8,11
O101724,2024-08-11,P0087,C00481,S003,5,463.9,0.0,2319.5,1268.25,1051.25,2024,8,11
O106533,2024-08-11,P0073,C00409,S011,1,36.7,0.0,36.7,18.22,18.48,2024,8,11
O104525,2024-08-11,P0002,C00897,S012,2,130.95,0.05,248.8,200.12,48.68,2024,8,11
O104686,2024-08-11,P0030,C01142,S002,4,41.4,0.0,165.6,100.84,64.76,2024,8,11
O106512,2024-08-11,P0058,C00223,S003,1,123.22,0.05,117.06,59.47,57.59,2024,8,11
O107210,2024-08-11,P0002,C00773,S010,1,130.95,0.0,130.95,100.06,30.89,2024,8,11
O111065,2024-08-11,P0073,C01134,S002,2,36.7,0.0,73.4,36.44,36.96,2024,8,11
O107419,2024-08-11,P0006,C00067,S002,10,74.01,0.0,740.1,430.8,309.3,2024,8,11
O110429,2024-08-11,P0037,C01141,S011,1,61.48,0.1,55.33,48.1,7.23,2024,8,11
O111828,2024-08-12,P0076,C00910,S007,1,301.81,0.1,271.63,247.89,23.74,2024,8,12
O110545,2024-08-12,P0003,C00381,S008,1,44.76,0.0,44.76,33.14,11.62,2024,8,12
O108046,2024-08-12,P0050,C00424,S003,2,9.87,0.0,19.74,9.48,10.26,2024,8,12
O106504,2024-08-12,P0084,C01001,S004,2,17.53,0.1,31.55,28.22,3.33,2024,8,12
O108700,2024-08-12,P0034,C00795,S007,4,84.19,0.0,336.76,276.16,60.6,2024,8,12
O104590,2024-08-12,P0070,C00528,S008,3,27.07,0.1,73.09,42.75,30.34,2024,8,12
O105186,2024-08-12,P0046,C00792,S002,1,69.45,0.05,65.98,42.58,23.4,2024,8,12
O104542,2024-08-12,P0081,C00129,S002,1,143.09,0.05,135.94,110.0,25.94,2024,8,12
O103359,2024-08-12,P0058,C01043,S010,3,123.22,0.0,369.66,178.41,191.25,2024,8,12
O107172,2024-08-12,P0012,C00700,S011,1,88.36,0.0,88.36,62.9,25.46,2024,8,12
O101478,2024-08-12,P0098,C00624,S012,4,37.83,0.0,151.32,116.0,35.32,2024,8,12
O107009,2024-08-12,P0098,C01109,S004,1,37.83,0.0,37.83,29.0,8.83,2024,8,12
O103569,2024-08-12,P0073,C00811,S010,2,36.7,0.0,73.4,36.44,36.96,2024,8,12
O110933,2024-08-12,P0097,C00749,S004,1,8.15,0.05,7.74,5.49,2.25,2024,8,12
O105500,2024-08-12,P0014,C01102,S002,10,13.14,0.0,131.4,61.3,70.1,2024,8,12
O111804,2024-08-12,P0093,C00113,S002,1,13.08,0.0,13.08,9.16,3.92,2024,8,12
O101919,2024-08-12,P0054,C00183,S011,5,42.97,0.0,214.85,145.6,69.25,2024,8,12
O100837,2024-08-12,P0065,C00141,S012,1,776.21,0.0,776.21,385.54,390.67,2024,8,12
O104144,2024-08-12,P0099,C00434,S001,4,5.01,0.1,18.04,11.08,6.96,2024,8,12
O104014,2024-08-12,P0026,C00221,S005,1,325.3,0.0,325.3,181.38,143.92,2024,8,12
O101614,2024-08-12,P0013,C00662,S004,2,45.23,0.15,76.89,49.64,27.25,2024,8,12
O103111,2024-08-13,P0071,C01100,S006,1,9.68,0.0,9.68,7.38,2.3,2024,8,13
O111744,2024-08-13,P0010,C01131,S007,2,14.81,0.0,29.62,24.3,5.32,2024,8,13
O106535,2024-08-13,P0055,C00423,S006,1,24.74,0.0,24.74,17.48,7.26,2024,8,13
O111873,2024-08-13,P0081,C01092,S001,1,143.09,0.0,143.09,110.0,33.09,2024,8,13
O102981,2024-08-13,P0023,C00019,S006,3,818.22,0.0,2454.66,1890.45,564.21,2024,8,13
O102790,2024-08-13,P0029,C00632,S005,10,93.75,0.0,937.5,687.6,249.9,2024,8,13
O104981,2024-08-13,P0034,C00508,S002,1,84.19,0.05,79.98,69.04,10.94,2024,8,13
O108720,2024-08-13,P0053,C01173,S004,1,51.37,0.05,48.8,32.27,16.53,2024,8,13
O101506,2024-08-13,P0043,C00579,S009,1,11.09,0.0,11.09,5.81,5.28,2024,8,13
O110815,2024-08-13,P0089,C00427,S009,1,39.28,0.0,39.28,18.15,21.13,2024,8,13
O108604,2024-08-13,P0084,C00612,S004,2,17.53,0.0,35.06,28.22,6.84,2024,8,13
O101150,2024-08-13,P0005,C00495,S002,1,15.5,0.0,15.5,12.07,3.43,2024,8,13
O103354,2024-08-13,P0057,C00194,S004,1,157.4,0.0,157.4,131.61,25.79,2024,8,13
O109639,2024-08-13,P0089,C00331,S011,1,39.28,0.0,39.28,18.15,21.13,2024,8,13
O110760,2024-08-13,P0084,C00399,S007,1,17.53,0.05,16.65,14.11,2.54,2024,8,13
O110294,2024-08-13,P0014,C00120,S010,1,13.14,0.0,13.14,6.13,7.01,2024,8,13
O101751,2024-08-13,P0038,C00923,S002,2,42.19,0.0,84.38,58.62,25.76,2024,8,13
O110184,2024-08-13,P0095,C00890,S004,1,118.84,0.2,95.07,78.17,16.9,2024,8,13
O110255,2024-08-13,P0096,C00455,S004,2,63.84,0.0,127.68,70.1,57.58,2024,8,13
O106746,2024-08-14,P0099,C00893,S006,2,5.01,0.0,10.02,5.54,4.48,2024,8,14
O109466,2024-08-14,P0040,C01142,S010,1,25.25,0.0,25.25,16.53,8.72,2024,8,14
O103684,2024-08-14,P0015,C00014,S008,3,36.03,0.15,91.88,55.83,36.05,2024,8,14
O106776,2024-08-14,P0082,C00703,S003,1,28.43,0.0,28.43,21.73,6.7,2024,8,14
O105996,2024-08-14,P0019,C00490,S003,4,138.62,0.05,526.76,272.6,254.16,2024,8,14
O110197,2024-08-14,P0028,C01156,S001,2,453.33,0.2,725.33,507.92,217.41,2024,8,14
O103445,2024-08-14,P0031,C01065,S003,2,104.43,0.15,177.53,128.36,49.17,2024,8,14
O102512,2024-08-14,P0003,C00675,S001,1,44.76,0.0,44.76,33.14,11.62,2024,8,14
O108227,2024-08-14,P0035,C00600,S004,1,21.89,0.0,21.89,12.25,9.64,2024,8,14
O101601,2024-08-14,P0086,C01049,S007,1,310.61,0.2,248.49,159.69,88.8,2024,8,14
O100722,2024-08-14,P0089,C00166,S001,1,39.28,0.1,35.35,18.15,17.2,2024,8,14
O103093,2024-08-14,P0008,C01194,S001,2,22.28,0.0,44.56,22.28,22.28,2024,8,14
O103507,2024-08-14,P0019,C01196,S004,1,138.62,0.0,138.62,68.15,70.47,2024,8,14
O105006,2024-08-14,P0097,C00189,S002,1,8.15,0.1,7.34,5.49,1.85,2024,8,14
O102549,2024-08-14,P0059,C00399,S004,1,10.64,0.0,10.64,7.7,2.94,2024,8,14
O105521,2024-08-14,P0017,C00285,S001,1,25.27,0.2,20.22,17.77,2.45,2024,8,14
O100465,2024-08-15,P0027,C00266,S008,1,55.97,0.0,55.97,29.57,26.4,2024,8,15
O100346,2024-08-15,P0084,C00119,S011,1,17.53,0.1,15.78,14.11,1.67,2024,8,15
O110274,2024-08-15,P0047,C00824,S005,4,125.46,0.15,426.56,239.6,186.96,2024,8,15
O107192,2024-08-15,P0045,C00616,S002,1,131.19,0.1,118.07,106.88,11.19,2024,8,15
O102942,2024-08-15,P0025,C00563,S007,1,18.6,0.05,17.67,14.09,3.58,2024,8,15
O102965,2024-08-15,P0040,C01150,S012,3,25.25,0.0,75.75,49.59,26.16,2024,8,15
O101253,2024-08-15,P0093,C00944,S009,3,13.08,0.05,37.28,27.48,9.8,2024,8,15
O103795,2024-08-15,P0003,C01104,S010,2,44.76,0.05,85.04,66.28,18.76,2024,8,15
O105423,2024-08-15,P0073,C00985,S011,3,36.7,0.1,99.09,54.66,44.43,2024,8,15
O111518,2024-08-15,P0061,C00407,S003,2,86.94,0.0,173.88,92.8,81.08,2024,8,15
O106585,2024-08-15,P0097,C00225,S006,1,8.15,0.0,8.15,5.49,2.66,2024,8,15
O104672,2024-08-16,P0090,C01180,S009,2,575.16,0.0,1150.32,751.46,398.86,2024,8,16
O109958,2024-08-16,P0019,C00186,S010,1,138.62,0.15,117.83,68.15,49.68,2024,8,16
O103158,2024-08-16,P0032,C00665,S005,3,62.15,0.0,186.45,135.87,50.58,2024,8,16
O109258,2024-08-16,P0034,C00653,S012,1,84.19,0.05,79.98,69.04,10.94,2024,8,16
O100690,2024-08-16,P0089,C00563,S010,1,39.28,0.0,39.28,18.15,21.13,2024,8,16
O100017,2024-08-16,P0070,C00442,S008,1,27.07,0.0,27.07,14.25,12.82,2024,8,16
O109836,2024-08-16,P0009,C00105,S010,1,8.02,0.1,7.22,6.09,1.13,2024,8,16
O104449,2024-08-16,P0047,C00589,S009,2,125.46,0.0,250.92,119.8,131.12,2024,8,16
O108579,2024-08-16,P0046,C01051,S012,4,69.45,0.1,250.02,170.32,79.7,2024,8,16
O106754,2024-08-16,P0010,C01071,S011,1,14.81,0.0,14.81,12.15,2.66,2024,8,16
O106049,2024-08-16,P0007,C00862,S010,10,99.07,0.05,941.16,747.1,194.06,2024,8,16
O103712,2024-08-16,P0072,C00655,S006,1,149.26,0.05,141.8,69.51,72.29,2024,8,16
O104420,2024-08-16,P0075,C00354,S012,5,10.1,0.0,50.5,37.45,13.05,2024,8,16
O111242,2024-08-16,P0007,C00929,S007,1,99.07,0.0,99.07,74.71,24.36,2024,8,16
O104024,2024-08-17,P0066,C01128,S002,4,105.53,0.05,401.01,235.08,165.93,2024,8,17
O101594,2024-08-17,P0084,C00395,S007,1,17.53,0.05,16.65,14.11,2.54,2024,8,17
O110663,2024-08-17,P0005,C00423,S012,1,15.5,0.0,15.5,12.07,3.43,2024,8,17
O107014,2024-08-17,P0056,C00567,S006,3,20.73,0.0,62.19,50.25,11.94,2024,8,17
O111205,2024-08-17,P0045,C01116,S003,1,131.19,0.1,118.07,106.88,11.19,2024,8,17
O105946,2024-08-17,P0079,C00120,S010,2,120.53,0.0,241.06,186.2,54.86,2024,8,17
O107169,2024-08-17,P0085,C00121,S006,2,34.17,0.0,68.34,55.0,13.34,2024,8,17
O110297,2024-08-17,P0021,C00350,S011,2,25.8,0.0,51.6,25.14,26.46,2024,8,17
O102546,2024-08-17,P0020,C00897,S005,2,30.45,0.0,60.9,41.18,19.72,2024,8,17
O109986,2024-08-17,P0004,C00271,S007,3,29.55,0.0,88.65,43.44,45.21,2024,8,17
O103841,2024-08-17,P0087,C00063,S007,2,463.9,0.0,927.8,507.3,420.5,2024,8,17
O103967,2024-08-17,P0096,C00470,S010,1,63.84,0.1,57.46,35.05,22.41,2024,8,17
O108651,2024-08-17,P0047,C00002,S010,1,125.46,0.1,112.91,59.9,53.01,2024,8,17
O102591,2024-08-18,P0012,C01002,S008,1,88.36,0.0,88.36,62.9,25.46,2024,8,18
O109127,2024-08-18,P0011,C00694,S011,1,713.82,0.0,713.82,451.83,261.99,2024,8,18
O111885,2024-08-18,P0036,C00279,S007,2,15.34,0.0,30.68,16.58,14.1,2024,8,18
O108449,2024-08-18,P0047,C00358,S002,1,125.46,0.15,106.64,59.9,46.74,2024,8,18
O102355,2024-08-18,P0071,C00938,S002,1,9.68,0.05,9.2,7.38,1.82,2024,8,18
O110650,2024-08-18,P0059,C01016,S006,4,10.64,0.05,40.43,30.8,9.63,2024,8,18
O107100,2024-08-18,P0008,C01193,S008,1,22.28,0.0,22.28,11.14,11.14,2024,8,18
O100601,2024-08-18,P0004,C01068,S006,1,29.55,0.05,28.07,14.48,13.59,2024,8,18
O104509,2024-08-18,P0051,C00124,S004,1,32.14,0.0,32.14,16.02,16.12,2024,8,18
